"id","chr","start","end"
6169,chr12,133296223,133296495
6170,chr12,133303808,133304234
6171,chr12,133308488,133310334
6172,chr12,133335487,133335851
6173,chr12,133337981,133338989
6174,chr12,133340880,133341114
6175,chr12,133349663,133349998
6176,chr12,133363184,133363403
6177,chr12,133365598,133365929
6178,chr12,133369195,133370290
6179,chr12,133378384,133378638
6180,chr12,133404789,133405985
6181,chr12,133412394,133413170
6182,chr12,133414254,133414463
6183,chr12,133417238,133417472
6184,chr12,133429925,133430579
6185,chr12,133463807,133464858
6186,chr12,133484658,133485739
6187,chr12,133532642,133532979
6188,chr12,133562710,133563453
6189,chr12,133613765,133614525
6190,chr12,133656704,133657813
6191,chr12,133706528,133707594
6192,chr12,133757946,133758188
6193,chr12,133812403,133813102
6194,chr13,19172475,19172841
6195,chr13,19173704,19174808
6196,chr13,19183083,19183959
6197,chr13,19202474,19203407
6198,chr13,19239270,19239918
6199,chr13,19299583,19299821
6200,chr13,19448911,19449348
6201,chr13,19751260,19751483
6202,chr13,19918585,19919221
6203,chr13,19964791,19965017
6204,chr13,20134266,20134485
6205,chr13,20135399,20136041
6206,chr13,20138855,20139323
6207,chr13,20175966,20176766
6208,chr13,20207461,20208252
6209,chr13,20356147,20357234
6210,chr13,20392430,20392707
6211,chr13,20436776,20439089
6212,chr13,20531548,20533630
6213,chr13,20692524,20692767
6214,chr13,20701817,20702634
6215,chr13,20702851,20703122
6216,chr13,20710925,20711258
6217,chr13,20716137,20717372
6218,chr13,20735043,20736157
6219,chr13,20751256,20751946
6220,chr13,20766208,20767779
6221,chr13,20806016,20806867
6222,chr13,20875518,20876214
6223,chr13,20965958,20966509
6224,chr13,20968851,20969220
6225,chr13,20989007,20989836
6226,chr13,21009774,21010338
6227,chr13,21099568,21100443
6228,chr13,21140951,21141719
6229,chr13,21277233,21278446
6230,chr13,21295611,21296438
6231,chr13,21347443,21348257
6232,chr13,21476759,21477384
6233,chr13,21520328,21520564
6234,chr13,21562117,21563416
6235,chr13,21572797,21573460
6236,chr13,21634519,21635907
6237,chr13,21678416,21678648
6238,chr13,21714289,21715115
6239,chr13,21750287,21751332
6240,chr13,21833761,21834456
6241,chr13,21835389,21835608
6242,chr13,21872179,21872665
6243,chr13,21893156,21893605
6244,chr13,21894085,21894606
6245,chr13,21900425,21900637
6246,chr13,21951293,21951717
6247,chr13,22032862,22033730
6248,chr13,22057995,22058261
6249,chr13,22177803,22178452
6250,chr13,22243259,22245362
6251,chr13,22247803,22249755
6252,chr13,23270580,23270919
6253,chr13,23412207,23412623
6254,chr13,23422687,23422896
6255,chr13,23471763,23471969
6256,chr13,23489630,23490058
6257,chr13,23500589,23501398
6258,chr13,23733808,23734816
6259,chr13,23949134,23949940
6260,chr13,24040467,24041020
6261,chr13,24121203,24121465
6262,chr13,24152899,24154140
6263,chr13,24269499,24270116
6264,chr13,24463119,24463677
6265,chr13,24477426,24478053
6266,chr13,24553676,24554007
6267,chr13,24734771,24735538
6268,chr13,24882098,24882951
6269,chr13,24902292,24902696
6270,chr13,24914548,24915100
6271,chr13,25086522,25087067
6272,chr13,25115604,25116429
6273,chr13,25212380,25212623
6274,chr13,25254393,25255093
6275,chr13,25292745,25293036
6276,chr13,25319668,25322255
6277,chr13,25469077,25469388
6278,chr13,25496588,25497299
6279,chr13,25506113,25506341
6280,chr13,25592046,25593108
6281,chr13,25620937,25621554
6282,chr13,25643112,25643562
6283,chr13,25670041,25670531
6284,chr13,25743998,25746127
6285,chr13,25861234,25861794
6286,chr13,25874994,25876200
6287,chr13,25945993,25946953
6288,chr13,26042693,26043486
6289,chr13,26586287,26586761
6290,chr13,26624725,26626265
6291,chr13,26760421,26760892
6292,chr13,26795809,26796712
6293,chr13,26827936,26829103
6294,chr13,27131568,27132677
6295,chr13,27334226,27335205
6296,chr13,27825351,27826049
6297,chr13,27844658,27845525
6298,chr13,27998586,27999178
6299,chr13,28024165,28025278
6300,chr13,28194183,28196249
6301,chr13,28363743,28364269
6302,chr13,28365545,28365785
6303,chr13,28366549,28368505
6304,chr13,28371509,28371768
6305,chr13,28491488,28492518
6306,chr13,28494001,28496099
6307,chr13,28498226,28499046
6308,chr13,28501859,28502090
6309,chr13,28502362,28502744
6310,chr13,28503057,28503374
6311,chr13,28527755,28528996
6312,chr13,28534432,28535560
6313,chr13,28540356,28541279
6314,chr13,28542221,28543544
6315,chr13,28544524,28544890
6316,chr13,28549839,28550246
6317,chr13,28551514,28552973
6318,chr13,28554427,28555065
6319,chr13,28674227,28675170
6320,chr13,28712176,28713453
6321,chr13,29067788,29069977
6322,chr13,29105411,29105676
6323,chr13,29106576,29107254
6324,chr13,29233148,29233513
6325,chr13,29292670,29293329
6326,chr13,29352787,29353205
6327,chr13,29393783,29394898
6328,chr13,29913886,29914301
6329,chr13,30054342,30054558
6330,chr13,30077245,30077490
6331,chr13,30088558,30088772
6332,chr13,30168901,30170246
6333,chr13,30423921,30424941
6334,chr13,30688864,30689335
6335,chr13,30880899,30881939
6336,chr13,30982287,30982827
6337,chr13,30995685,30995947
6338,chr13,31019860,31020137
6339,chr13,31191511,31192189
6340,chr13,31248188,31248618
6341,chr13,31377145,31377493
6342,chr13,31480272,31481105
6343,chr13,31735109,31736670
6344,chr13,31773919,31775034
6345,chr13,32420630,32421274
6346,chr13,32526882,32527373
6347,chr13,32605320,32605903
6348,chr13,32885424,32885662
6349,chr13,32889533,32889900
6350,chr13,33001249,33002078
6351,chr13,33160284,33160913
6352,chr13,33161192,33161835
6353,chr13,33589928,33591428
6354,chr13,33923930,33924781
6355,chr13,34116557,34117140
6356,chr13,34392127,34392493
6357,chr13,36044844,36045481
6358,chr13,36045931,36046143
6359,chr13,36049570,36050159
6360,chr13,36052553,36053119
6361,chr13,36705040,36705707
6362,chr13,36728962,36729267
6363,chr13,36788414,36789038
6364,chr13,36871667,36872059
6365,chr13,36919737,36921004
6366,chr13,37005581,37006453
6367,chr13,37247949,37248463
6368,chr13,37393213,37394092
6369,chr13,37493896,37494752
6370,chr13,37573273,37573612
6371,chr13,37574792,37575223
6372,chr13,37633395,37633966
6373,chr13,38443682,38444228
6374,chr13,38923957,38924413
6375,chr13,39261236,39262299
6376,chr13,39611688,39612116
6377,chr13,39612417,39612930
6378,chr13,40176849,40177576
6379,chr13,40229743,40230181
6380,chr13,40746369,40746696
6381,chr13,41109489,41109748
6382,chr13,41238500,41241750
6383,chr13,41345062,41345570
6384,chr13,41363435,41364319
6385,chr13,41495776,41496213
6386,chr13,41496587,41496806
6387,chr13,41634172,41636120
6388,chr13,41706202,41707120
6389,chr13,41767827,41768762
6390,chr13,41885251,41886196
6391,chr13,42030913,42032667
6392,chr13,42534880,42535461
6393,chr13,42614178,42615650
6394,chr13,42621745,42623038
6395,chr13,42623339,42623560
6396,chr13,42845853,42846807
6397,chr13,43148277,43149282
6398,chr13,43566074,43566508
6399,chr13,43597504,43597856
6400,chr13,44359858,44361696
6401,chr13,44453207,44454295
6402,chr13,44542468,44542893
6403,chr13,44543782,44544018
6404,chr13,44544202,44544578
6405,chr13,44544992,44545348
6406,chr13,44715873,44716242
6407,chr13,44947371,44948443
6408,chr13,45011151,45011395
6409,chr13,45149970,45152288
6410,chr13,45563288,45564002
6411,chr13,45694522,45694966
6412,chr13,45885754,45886103
6413,chr13,45914617,45915656
6414,chr13,45965248,45965559
6415,chr13,45991974,45992591
6416,chr13,46038953,46039681
6417,chr13,46287282,46288214
6418,chr13,46626454,46627019
6419,chr13,46960684,46961670
6420,chr13,47012102,47012440
6421,chr13,47126970,47128706
6422,chr13,47370763,47371484
6423,chr13,48575080,48575575
6424,chr13,48611646,48612268
6425,chr13,48668845,48669392
6426,chr13,48806982,48807948
6427,chr13,48877459,48878501
6428,chr13,48890957,48891549
6429,chr13,48892635,48893857
6430,chr13,49106411,49107463
6431,chr13,49549822,49551042
6432,chr13,49794125,49795542
6433,chr13,49821925,49822703
6434,chr13,50018121,50018738
6435,chr13,50070022,50070719
6436,chr13,50159386,50160106
6437,chr13,50265224,50265598
6438,chr13,50366060,50367303
6439,chr13,50422099,50422301
6440,chr13,50509944,50511198
6441,chr13,50570375,50571643
6442,chr13,50655281,50656408
6443,chr13,50697984,50702286
6444,chr13,50703685,50705025
6445,chr13,50707585,50708019
6446,chr13,51417371,51418149
6447,chr13,51483747,51484591
6448,chr13,51796492,51796888
6449,chr13,51825697,51826044
6450,chr13,52025691,52027946
6451,chr13,52158056,52159235
6452,chr13,52377821,52378573
6453,chr13,52585314,52586567
6454,chr13,52702773,52703387
6455,chr13,52733378,52733861
6456,chr13,52768295,52768854
6457,chr13,52769556,52769878
6458,chr13,52908103,52908505
6459,chr13,52979999,52980586
6460,chr13,53024155,53024938
6461,chr13,53029194,53030128
6462,chr13,53063034,53063436
6463,chr13,53174028,53174674
6464,chr13,53191405,53191872
6465,chr13,53226382,53226960
6466,chr13,53313127,53314045
6467,chr13,53419897,53422872
6468,chr13,53424941,53425995
6469,chr13,53774264,53776345
6470,chr13,57714971,57715304
6471,chr13,57716550,57716751
6472,chr13,57721541,57721874
6473,chr13,57723120,57723321
6474,chr13,57728114,57728447
6475,chr13,57729693,57729894
6476,chr13,57734685,57735018
6477,chr13,57736264,57736465
6478,chr13,57741250,57741583
6479,chr13,57742829,57743030
6480,chr13,58203586,58204322
6481,chr13,58206526,58208930
6482,chr13,60737660,60738285
6483,chr13,60970403,60972045
6484,chr13,64385719,64386057
6485,chr13,64418434,64418679
6486,chr13,67804593,67805459
6487,chr13,69558904,69559304
6488,chr13,70681732,70682219
6489,chr13,72249084,72249356
6490,chr13,72439362,72440059
6491,chr13,73301230,73302154
6492,chr13,73355703,73356612
6493,chr13,73632860,73634370
6494,chr13,74708001,74709601
6495,chr13,76055077,76056799
6496,chr13,76111673,76112044
6497,chr13,76123438,76124268
6498,chr13,76209540,76211213
6499,chr13,77459322,77461099
6500,chr13,77554263,77554535
6501,chr13,77566089,77566599
6502,chr13,77600570,77601428
6503,chr13,77900504,77901140
6504,chr13,77903398,77903872
6505,chr13,78271801,78272906
6506,chr13,78492425,78493382
6507,chr13,79170114,79171231
6508,chr13,79175610,79177985
6509,chr13,79181327,79181614
6510,chr13,79181944,79182222
6511,chr13,79182859,79183880
6512,chr13,79232822,79233417
6513,chr13,79980004,79980723
6514,chr13,80055066,80055713
6515,chr13,80913157,80913461
6516,chr13,80914013,80915574
6517,chr13,81229047,81229445
6518,chr13,84453664,84453897
6519,chr13,88323569,88324640
6520,chr13,88326600,88326919
6521,chr13,88329394,88329885
6522,chr13,90015412,90015775
6523,chr13,91827249,91827719
6524,chr13,91999541,92001441
6525,chr13,92051153,92051716
6526,chr13,93879245,93880877
6527,chr13,95201560,95202293
6528,chr13,95248288,95248672
6529,chr13,95253814,95254569
6530,chr13,95354189,95355184
6531,chr13,95357589,95357883
6532,chr13,95359641,95359874
6533,chr13,95363152,95366051
6534,chr13,95619883,95620977
6535,chr13,95655108,95655517
6536,chr13,95953337,95954211
6537,chr13,96086047,96086276
6538,chr13,96204691,96205496
6539,chr13,96293606,96294603
6540,chr13,96296143,96297059
6541,chr13,96328868,96329946
6542,chr13,96705229,96705909
6543,chr13,96742138,96744162
6544,chr13,97646394,97646737
6545,chr13,97998962,97999377
6546,chr13,98085220,98087119
6547,chr13,98628059,98629306
6548,chr13,98794398,98796241
6549,chr13,98828563,98829385
6550,chr13,99127039,99127344
6551,chr13,99228319,99229576
6552,chr13,99404482,99405103
6553,chr13,99738331,99740225
6554,chr13,99852386,99853552
6555,chr13,100150692,100151020
6556,chr13,100153365,100154138
6557,chr13,100258708,100259220
6558,chr13,100310204,100310446
6559,chr13,100547172,100547431
6560,chr13,100547633,100548911
6561,chr13,100608122,100609686
6562,chr13,100611862,100612278
6563,chr13,100620241,100624348
6564,chr13,100631752,100635526
6565,chr13,100637112,100637472
6566,chr13,100641334,100642188
6567,chr13,100642774,100643094
6568,chr13,100649322,100650388
6569,chr13,100740956,100741805
6570,chr13,101184396,101184848
6571,chr13,101240689,101241226
6572,chr13,101326329,101327723
6573,chr13,102068116,102069258
6574,chr13,102106165,102106488
6575,chr13,102568425,102569495
6576,chr13,103046680,103047226
6577,chr13,103052361,103052944
6578,chr13,103248813,103249992
6579,chr13,103425298,103426887
6580,chr13,103450877,103453216
6581,chr13,103498100,103498763
6582,chr13,107145408,107145787
6583,chr13,107186468,107189024
6584,chr13,107219926,107220664
6585,chr13,107570191,107570671
6586,chr13,108518334,108518633
6587,chr13,108519292,108521063
6588,chr13,108867107,108867364
6589,chr13,108870502,108871328
6590,chr13,109147798,109149019
6591,chr13,109779683,109779966
6592,chr13,109792493,109793699
6593,chr13,110434466,110440180
6594,chr13,110521979,110522266
6595,chr13,110790528,110791006
6596,chr13,110918324,110918725
6597,chr13,110958891,110960590
6598,chr13,110960924,110961143
6599,chr13,110965774,110966223
6600,chr13,111038079,111038401
6601,chr13,111090637,111090860
6602,chr13,111109139,111109652
6603,chr13,111164284,111164547
6604,chr13,111213589,111214477
6605,chr13,111267780,111268778
6606,chr13,111277412,111277651
6607,chr13,111290666,111290970
6608,chr13,111294675,111294900
6609,chr13,111301316,111301593
6610,chr13,111331166,111331373
6611,chr13,111358080,111358894
6612,chr13,111364718,111368530
6613,chr13,111371500,111372160
6614,chr13,111464738,111465988
6615,chr13,111566486,111568366
6616,chr13,111642440,111642661
6617,chr13,111670532,111670781
6618,chr13,111672361,111672665
6619,chr13,111719704,111720014
6620,chr13,111745493,111745697
6621,chr13,111805638,111806531
6622,chr13,111906741,111907579
6623,chr13,111935411,111935682
6624,chr13,111978588,111979099
6625,chr13,112054425,112054644
6626,chr13,112062648,112062903
6627,chr13,112063569,112064022
6628,chr13,112172232,112172441
6629,chr13,112200212,112200893
6630,chr13,112212062,112212297
6631,chr13,112238672,112238893
6632,chr13,112275562,112275794
6633,chr13,112320824,112321129
6634,chr13,112547458,112548130
6635,chr13,112575723,112575998
6636,chr13,112610658,112611433
6637,chr13,112627428,112627642
6638,chr13,112630568,112630796
6639,chr13,112669248,112670289
6640,chr13,112691292,112691533
6641,chr13,112707804,112708696
6642,chr13,112709884,112712665
6643,chr13,112715359,112716234
6644,chr13,112717125,112717421
6645,chr13,112720564,112723582
6646,chr13,112726281,112728419
6647,chr13,112758598,112760491
6648,chr13,112760865,112761113
6649,chr13,112817816,112818939
6650,chr13,112823496,112823728
6651,chr13,112848575,112849221
6652,chr13,112895427,112895708
6653,chr13,112984966,112985733
6654,chr13,112997192,112997717
6655,chr13,112998073,112998274
6656,chr13,113106337,113106544
6657,chr13,113107708,113108053
6658,chr13,113121629,113121864
6659,chr13,113140124,113140327
6660,chr13,113201706,113201927
6661,chr13,113241711,113241925
6662,chr13,113242125,113242656
6663,chr13,113260724,113260925
6664,chr13,113303306,113303540
6665,chr13,113343853,113345188
6666,chr13,113350478,113351511
6667,chr13,113382598,113383007
6668,chr13,113410004,113410362
6669,chr13,113420152,113420384
6670,chr13,113424898,113425105
6671,chr13,113429177,113429393
6672,chr13,113440233,113441057
6673,chr13,113464191,113464413
6674,chr13,113472423,113472668
6675,chr13,113474080,113474352
6676,chr13,113486835,113487347
6677,chr13,113492486,113492836
6678,chr13,113495320,113495738
6679,chr13,113497296,113497661
6680,chr13,113536815,113537308
6681,chr13,113540350,113540558
6682,chr13,113548643,113549127
6683,chr13,113552381,113552773
6684,chr13,113597553,113598303
6685,chr13,113622737,113623660
6686,chr13,113633843,113634065
6687,chr13,113635654,113635899
6688,chr13,113648343,113649601
6689,chr13,113656116,113656379
6690,chr13,113663201,113663539
6691,chr13,113665988,113667331
6692,chr13,113670929,113671191
6693,chr13,113676781,113677120
6694,chr13,113677627,113677836
6695,chr13,113684525,113684991
6696,chr13,113687421,113687828
6697,chr13,113701833,113702280
6698,chr13,113705500,113705778
6699,chr13,113714784,113715160
6700,chr13,113721520,113722207
6701,chr13,113729302,113729516
6702,chr13,113731153,113731583
6703,chr13,113742736,113743019
6704,chr13,113745161,113745644
6705,chr13,113750486,113751565
6706,chr13,113761566,113765534
6707,chr13,113771854,113772088
6708,chr13,113772727,113773012
6709,chr13,113783886,113784702
6710,chr13,113803217,113803479
6711,chr13,113807288,113807865
6712,chr13,113862362,113864517
6713,chr13,113870001,113870203
6714,chr13,113917074,113917488
6715,chr13,113951096,113951990
6716,chr13,113975893,113976139
6717,chr13,114017866,114018463
6718,chr13,114018789,114019685
6719,chr13,114023638,114023919
6720,chr13,114048198,114048671
6721,chr13,114056100,114056577
6722,chr13,114066946,114067488
6723,chr13,114067806,114068096
6724,chr13,114085423,114085682
6725,chr13,114096050,114096317
6726,chr13,114144455,114145625
6727,chr13,114145965,114146172
6728,chr13,114165218,114165462
6729,chr13,114185709,114186062
6730,chr13,114187103,114187469
6731,chr13,114195709,114196719
6732,chr13,114198318,114198552
6733,chr13,114202596,114202862
6734,chr13,114214381,114214880
6735,chr13,114220278,114220621
6736,chr13,114260191,114260565
6737,chr13,114279913,114280355
6738,chr13,114287533,114287816
6739,chr13,114290024,114290262
